Gender,Age,Height,Weight,family_history,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS
-1.0109657628869666,-0.5228507132854402,-0.8754321275971384,-0.8625612251578711,0.4725651970143741,-2.758289916833639,-0.784837811244666,0.40437562782543796,-0.29881011549971065,-0.14597090824293987,-0.012313730165152924,-0.21838043617304562,-1.1873115428391094,0.5623473851069761,-1.4181878267363912,0.5036358464865865
-1.0109657628869666,-0.5228507132854402,-1.95003591136443,-1.1688838442975318,0.4725651970143741,-2.758289916833639,1.0884341733890863,0.40437562782543796,-0.29881011549971065,6.850680125492518,1.6197586771343924,4.57916477100355,2.3399385666400834,-1.0797416258484438,0.5214737339555989,0.5036358464865865
0.9891531807608874,-0.20765615416026778,1.0588546831839842,-0.3647869690559226,0.4725651970143741,-2.758289916833639,-0.784837811244666,0.40437562782543796,-0.29881011549971065,-0.14597090824293987,-0.012313730165152924,-0.21838043617304562,1.1641885301470192,0.5623473851069761,2.461135294647589,0.5036358464865865
0.9891531807608874,0.422732964090077,1.0588546831839842,0.018116304868653198,-2.1161101289682627,-2.758289916833639,1.0884341733890863,0.40437562782543796,-0.29881011549971065,-0.14597090824293987,-0.012313730165152924,-0.21838043617304562,1.1641885301470192,-1.0797416258484438,2.461135294647589,1.2962985332330126
0.9891531807608874,-0.365253433722854,0.8439339264305259,0.12532922156753432,-2.1161101289682627,-2.758289916833639,-0.784837811244666,-2.165780613065284,-0.29881011549971065,-0.14597090824293987,-0.012313730165152924,-0.21838043617304562,-1.1873115428391094,-1.0797416258484438,0.5214737339555989,0.5036358464865865
0.9891531807608874,0.7379275232152493,-0.8754321275971384,-1.2837548264749046,-2.1161101289682627,0.3625434708284556,-0.784837811244666,0.40437562782543796,-0.29881011549971065,-0.14597090824293987,-0.012313730165152924,-0.21838043617304562,-1.1873115428391094,-1.0797416258484438,0.5214737339555989,-1.8743522137526916
-1.0109657628869666,-0.20765615416026778,-2.1649566681178882,-1.2071741716899895,0.4725651970143741,0.3625434708284556,1.0884341733890863,0.40437562782543796,-0.29881011549971065,-0.14597090824293987,-0.012313730165152924,-0.21838043617304562,-0.01156150634604512,-1.0797416258484438,0.5214737339555989,-0.2890268402598395
0.9891531807608874,-0.365253433722854,-0.6605113708436825,-1.2837548264749046,-2.1161101289682627,-2.758289916833639,-0.784837811244666,0.40437562782543796,-0.29881011549971065,-0.14597090824293987,-0.012313730165152924,-0.21838043617304562,2.3399385666400834,-1.0797416258484438,0.5214737339555989,0.5036358464865865
0.9891531807608874,-0.050058874597681595,0.8439339264305259,-0.8625612251578711,0.4725651970143741,0.3625434708284556,1.0884341733890863,0.40437562782543796,-0.29881011549971065,-0.14597090824293987,-0.012313730165152924,-0.21838043617304562,-0.01156150634604512,0.5623473851069761,2.461135294647589,0.5036358464865865
0.9891531807608874,-0.365253433722854,0.19917165617015087,-0.7093999155880408,0.4725651970143741,0.3625434708284556,-0.784837811244666,0.40437562782543796,-0.29881011549971065,-0.14597090824293987,-0.012313730165152924,-0.21838043617304562,-0.01156150634604512,0.5623473851069761,-1.4181878267363912,0.5036358464865865
0.9891531807608874,0.2651356845274908,1.59615657506763,0.7073421979328897,0.4725651970143741,0.3625434708284556,1.0884341733890863,0.40437562782543796,1.8446951007890298,-0.14597090824293987,1.6197586771343924,-0.21838043617304562,1.1641885301470192,2.204436396062396,0.5214737339555989,0.5036358464865865
-1.0109657628869666,-0.5228507132854402,0.19917165617015087,-0.24991598687854988,0.4725651970143741,0.3625434708284556,-0.784837811244666,0.40437562782543796,1.8446951007890298,-0.14597090824293987,-0.012313730165152924,4.57916477100355,1.1641885301470192,0.5623473851069761,0.5214737339555989,0.5036358464865865
0.9891531807608874,-0.365253433722854,-0.5530509924669533,-1.1688838442975318,-2.1161101289682627,-2.758289916833639,1.0884341733890863,0.40437562782543796,-0.29881011549971065,-0.14597090824293987,1.6197586771343924,-0.21838043617304562,1.1641885301470192,-1.0797416258484438,0.5214737339555989,0.5036358464865865
0.9891531807608874,2.629094877966284,1.0588546831839842,0.4776002335781442,-2.1161101289682627,0.3625434708284556,-0.784837811244666,0.40437562782543796,-0.29881011549971065,-0.14597090824293987,-0.012313730165152924,-0.21838043617304562,1.1641885301470192,0.5623473851069761,2.461135294647589,-1.8743522137526916
0.9891531807608874,-0.20765615416026778,0.7364735480537967,-1.0157225347277015,0.4725651970143741,0.3625434708284556,1.0884341733890863,-2.165780613065284,-0.29881011549971065,-0.14597090824293987,-1.6443861374646982,-0.21838043617304562,-0.01156150634604512,0.5623473851069761,0.5214737339555989,0.5036358464865865
-1.0109657628869666,-0.365253433722854,-0.01574910058330747,-0.785980570372956,0.4725651970143741,-2.758289916833639,1.0884341733890863,0.40437562782543796,3.9882003170777702,-0.14597090824293987,-0.012313730165152924,4.57916477100355,1.1641885301470192,0.5623473851069761,0.5214737339555989,0.5036358464865865
0.9891531807608874,0.422732964090077,2.455839602081461,0.592471215755517,0.4725651970143741,0.3625434708284556,-0.784837811244666,-2.165780613065284,-0.29881011549971065,-0.14597090824293987,-1.6443861374646982,-0.21838043617304562,-0.01156150634604512,-1.0797416258484438,0.5214737339555989,0.5036358464865865
-1.0109657628869666,0.7379275232152493,-1.842575532987701,-0.32649664166346504,-2.1161101289682627,0.3625434708284556,-0.784837811244666,-2.165780613065284,-0.29881011549971065,-0.14597090824293987,-0.012313730165152924,-0.21838043617304562,-1.1873115428391094,-1.0797416258484438,-1.4181878267363912,-1.8743522137526916
-1.0109657628869666,0.8955248027778355,0.0917112777934217,-0.17333533209363472,0.4725651970143741,0.3625434708284556,1.0884341733890863,1.689453748270799,1.8446951007890298,6.850680125492518,-1.6443861374646982,-0.21838043617304562,-1.1873115428391094,-1.0797416258484438,-1.4181878267363912,-1.8743522137526916
-1.0109657628869666,-0.20765615416026778,-0.5530509924669533,-0.6328192608031257,0.4725651970143741,-2.758289916833639,-0.784837811244666,-2.165780613065284,-0.29881011549971065,-0.14597090824293987,-0.012313730165152924,-0.21838043617304562,-1.1873115428391094,-1.0797416258484438,0.5214737339555989,0.5036358464865865
0.9891531807608874,-0.365253433722854,-0.5530509924669533,-0.24991598687854988,0.4725651970143741,-2.758289916833639,-0.784837811244666,0.40437562782543796,-0.29881011549971065,-0.14597090824293987,-0.012313730165152924,-0.21838043617304562,2.3399385666400834,2.204436396062396,-1.4181878267363912,1.2962985332330126
-1.0109657628869666,4.362664953154732,-0.12320947896003663,0.018116304868653198,0.4725651970143741,0.3625434708284556,1.0884341733890863,-2.165780613065284,-0.29881011549971065,6.850680125492518,-0.012313730165152924,-0.21838043617304562,-1.1873115428391094,-1.0797416258484438,-1.4181878267363912,-1.8743522137526916
-1.0109657628869666,-0.365253433722854,-0.5530509924669533,-1.0157225347277015,0.4725651970143741,0.3625434708284556,1.0884341733890863,0.40437562782543796,-0.29881011549971065,-0.14597090824293987,-0.012313730165152924,-0.21838043617304562,-0.01156150634604512,-1.0797416258484438,0.5214737339555989,-1.8743522137526916
-1.0109657628869666,-0.365253433722854,-1.0903528843505967,-0.17333533209363472,0.4725651970143741,0.3625434708284556,-2.6581097958784183,-2.165780613065284,-0.29881011549971065,-0.14597090824293987,-0.012313730165152924,-0.21838043617304562,-1.1873115428391094,2.204436396062396,0.5214737339555989,0.5036358464865865
0.9891531807608874,-0.5228507132854402,1.59615657506763,-0.7093999155880408,0.4725651970143741,0.3625434708284556,-0.784837811244666,0.40437562782543796,-0.29881011549971065,-0.14597090824293987,-0.012313730165152924,-0.21838043617304562,-1.1873115428391094,0.5623473851069761,0.5214737339555989,0.5036358464865865
0.9891531807608874,-0.6804479928480264,-1.0903528843505967,-1.3986258086522774,0.4725651970143741,-2.758289916833639,-0.784837811244666,1.689453748270799,1.8446951007890298,6.850680125492518,-0.012313730165152924,-0.21838043617304562,2.3399385666400834,2.204436396062396,-1.4181878267363912,0.5036358464865865
0.9891531807608874,-0.5228507132854402,-0.01574910058330747,-0.8242708977654136,0.4725651970143741,0.3625434708284556,-0.784837811244666,-2.165780613065284,1.8446951007890298,-0.14597090824293987,-0.012313730165152924,-0.21838043617304562,-0.01156150634604512,2.204436396062396,4.400796855339579,1.2962985332330126
-1.0109657628869666,-0.20765615416026778,-1.0903528843505967,-1.322045153867362,-2.1161101289682627,0.3625434708284556,-0.784837811244666,1.689453748270799,1.8446951007890298,-0.14597090824293987,-0.012313730165152924,-0.21838043617304562,1.1641885301470192,0.5623473851069761,0.5214737339555989,-1.8743522137526916
0.9891531807608874,-0.8380452724106126,0.5215527913003384,-0.4030772964483802,0.4725651970143741,0.3625434708284556,1.0884341733890863,0.40437562782543796,-0.29881011549971065,-0.14597090824293987,-0.012313730165152924,4.57916477100355,2.3399385666400834,0.5623473851069761,0.5214737339555989,0.5036358464865865
0.9891531807608874,-0.20765615416026778,-0.2306698573367658,-0.6328192608031257,-2.1161101289682627,0.3625434708284556,-0.784837811244666,0.40437562782543796,-0.29881011549971065,-0.14597090824293987,-0.012313730165152924,-0.21838043617304562,1.1641885301470192,2.204436396062396,2.461135294647589,1.2962985332330126
0.9891531807608874,0.7379275232152493,0.7364735480537967,-0.13504500470117714,-2.1161101289682627,0.3625434708284556,-2.6581097958784183,1.689453748270799,1.8446951007890298,-0.14597090824293987,1.6197586771343924,-0.21838043617304562,-1.1873115428391094,0.5623473851069761,-1.4181878267363912,-0.2890268402598395
